Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary,Ancestors
44499712,8020/3-C61.9,"Carcinoma, undifferentiated, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,"$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Malignant tumor of prostate'"">1"
44499685,8140/3-C61.9,"Adenocarcinoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499641,8260/3-C61.9,"Papillary adenocarcinoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499514,8500/3-C61.9,"Infiltrating duct carcinoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499428,8070/3-C61.9,"Squamous cell carcinoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512952,8244/3-C61.9,Mixed adenoneuroendocrine carcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
42512655,8552/3-C61.9,Mixed acinar-ductal carcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
42512398,8825/3-C61.9,Myofibroblastic sarcoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
42512377,8542/3-C61.9,"Paget disease, extramammary of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
42512260,8410/3-C61.9,Sebaceous carcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
42511841,8693/3-C61.9,"Extra-adrenal paraganglioma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
37395835,715412008,Familial prostate cancer,Clinical Finding,Standard,0,0,Condition,SNOMED,
37311683,822970008,Acinar cell cystadenocarcinoma of prostate,Clinical Finding,Standard,0,0,Condition,SNOMED,
37311236,823017009,Infiltrating duct carcinoma of prostate,Clinical Finding,Standard,0,0,Condition,SNOMED,
37016740,712849003,Prostate cancer metastatic to bone,Clinical Finding,Standard,0,0,Condition,SNOMED,
36716186,722103009,Hormone sensitive prostate cancer,Clinical Finding,Standard,0,0,Condition,SNOMED,
36684947,4.59381E+14,Metastatic castration-resistant prostate cancer,Clinical Finding,Standard,0,0,Condition,SNOMED,
36568174,8001/3-C61.9,"Tumor cells, malignant of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36567912,8801/3-C61.9,Spindle cell sarcoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36567202,8052/3-C61.9,Papillary squamous cell carcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36566722,8021/3-C61.9,"Carcinoma, anaplastic, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36566340,8510/3-C61.9,"Medullary carcinoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36566280,8894/3-C61.9,Angiomyosarcoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36565427,8806/3-C61.9,Desmoplastic small round cell tumor of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36565415,8033/3-C61.9,Pseudosarcomatous carcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36564577,8514/3-C61.9,"Duct carcinoma, desmoplastic type of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36564340,8891/3-C61.9,Epithelioid leiomyosarcoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36564328,9759/3-C61.9,Fibroblastic reticular cell tumor of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36564066,8005/3-C61.9,"Malignant tumor, clear cell type of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36563529,8901/3-C61.9,"Pleomorphic rhabdomyosarcoma, adult type of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36563396,8082/3-C61.9,Lymphoepithelial carcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36563308,8720/3-C61.9,"Malignant melanoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36560590,8310/3-C61.9,"Clear cell adenocarcinoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36559668,8960/3-C61.9,"Nephroblastoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36559613,8035/3-C61.9,Carcinoma with osteoclast-like giant cells of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36559448,9220/3-C61.9,"Chondrosarcoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36559400,9817/3-C61.9,B lymphoblastic leukemia/lymphoma with t(5;14)(q31;q32); IL3-IGH of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36558501,8935/3-C61.9,"Stromal sarcoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36558122,8912/3-C61.9,Spindle cell rhabdomyosarcoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36557451,8014/3-C61.9,Large cell carcinoma with rhabdoid phenotype of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36556099,8575/3-C61.9,"Metaplastic carcinoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36555690,8562/3-C61.9,Epithelial-myoepithelial carcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36554563,9081/3-C61.9,Teratocarcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36554370,8012/3-C61.9,"Large cell carcinoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36554139,8211/3-C61.9,Tubular adenocarcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36554023,8147/3-C61.9,Basal cell adenocarcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36553778,8051/3-C61.9,"Verrucous carcinoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36552989,8813/3-C61.9,Fascial fibrosarcoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36552590,8043/3-C61.9,"Small cell carcinoma, fusiform cell of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36552560,8573/3-C61.9,Adenocarcinoma with apocrine metaplasia of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36552151,8803/3-C61.9,Small cell sarcoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36551411,8290/3-C61.9,Oxyphilic adenocarcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36551235,8896/3-C61.9,Myxoid leiomyosarcoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36550817,8251/3-C61.9,Alveolar adenocarcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36550618,8141/3-C61.9,Scirrhous adenocarcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36550323,8890/3-C61.9,"Leiomyosarcoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36550033,8551/3-C61.9,Acinar cell cystadenocarcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36548533,8981/3-C61.9,"Carcinosarcoma, embryonal of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36547882,8982/3-C61.9,Myoepithelial carcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36547431,9061/3-C61.9,"Seminoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36547390,9724/3-C61.9,Systemic EBV positive T-cell lymphoproliferative disease of childhood of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36547024,9120/3-C61.9,Hemangiosarcoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36546114,8814/3-C61.9,Infantile fibrosarcoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36545982,9823/3-C61.9,B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36545805,8811/3-C61.9,Myxofibrosarcoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36545616,8015/3-C61.9,Glassy cell carcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36545389,9815/3-C61.9,B lymphoblastic leukemia/lymphoma with hyperdiploidy of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36544659,8034/3-C61.9,Polygonal cell carcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36544648,9071/3-C61.9,"Yolk sac tumor, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36543452,9965/3-C61.9,Myeloid or lymphoid neoplasm with PDGFRA rearrangement of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36543398,8131/3-C61.9,"Urothelial carcinoma, micropapillary of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36543338,8262/3-C61.9,Villous adenocarcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36543315,8074/3-C61.9,"Squamous cell carcinoma, spindle cell of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36543006,8980/3-C61.9,"Carcinosarcoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36540985,9100/3-C61.9,"Choriocarcinoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36540790,9816/3-C61.9,B lymphoblastic leukemia/lymphoma with hypodiploidy (Hypodiploid ALL) of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36540664,8200/3-C61.9,Adenoid cystic carcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36540394,9831/3-C61.9,T-cell large granular lymphocytic leukemia of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36540099,8003/3-C61.9,"Malignant tumor, giant cell type of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36539709,8230/3-C61.9,"Solid carcinoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36539639,8895/3-C61.9,Myosarcoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36538823,8011/3-C61.9,"Epithelioma, malignant of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36538788,8261/3-C61.9,Adenocarcinoma in villous adenoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36536835,9540/3-C61.9,"Malignant peripheral nerve sheath tumor, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36535925,8031/3-C61.9,Giant cell carcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36535181,9812/3-C61.9,B lymphoblastic leukemia/lymphoma with t(9;22)(q34;q11.2); BCR-ABL1 of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36535056,8570/3-C61.9,Adenocarcinoma with squamous metaplasia of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36534262,8122/3-C61.9,"Urothelial carcinoma, sarcomatoid of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36534105,8078/3-C61.9,Squamous cell carcinoma with horn formation of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36534013,8071/3-C61.9,"Squamous cell carcinoma, keratinizing, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36533689,8022/3-C61.9,Pleomorphic carcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36533342,8804/3-C61.9,"Epithelioid sarcoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36532454,8073/3-C61.9,"Squamous cell carcinoma, small cell, nonkeratinizing of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36532395,8076/3-C61.9,"Squamous cell carcinoma, microinvasive of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36531690,9811/3-C61.9,"B lymphoblastic leukemia/lymphoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36531450,8072/3-C61.9,"Squamous cell carcinoma, large cell, nonkeratinizing, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36531262,8805/3-C61.9,Undifferentiated sarcoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36530505,8572/3-C61.9,Adenocarcinoma with spindle cell metaplasia of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36529897,8030/3-C61.9,Giant cell and spindle cell carcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36529320,8921/3-C61.9,Ectomesenchymoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36529044,8050/3-C61.9,"Papillary carcinoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36528487,8123/3-C61.9,Basaloid carcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36528448,9813/3-C61.9,B lymphoblastic leukemia/lymphoma with t(v;11q23); MLL rearranged of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36527397,9500/3-C61.9,"Neuroblastoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36526522,8002/3-C61.9,"Malignant tumor, small cell type of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36526468,8800/3-C61.9,"Sarcoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36525831,8902/3-C61.9,Mixed type rhabdomyosarcoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36525551,8004/3-C61.9,"Malignant tumor, spindle cell type of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36525240,8963/3-C61.9,"Rhabdoid tumor, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36524677,8032/3-C61.9,"Spindle cell carcinoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36524219,9818/3-C61.9,B lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1) of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36522940,8830/3-C61.9,Malignant fibrous histiocytoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36522370,8810/3-C61.9,"Fibrosarcoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36521611,9751/3-C61.9,"Langerhans cell histiocytosis, disseminated of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36521407,9814/3-C61.9,B lymphoblastic leukemia/lymphoma with t(12;21)(p13;q22); TEL-AML1 (ETV6-RUNX1) of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36520903,8571/3-C61.9,Adenocarcinoma with cartilaginous and osseous metaplasia of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36520216,8124/3-C61.9,Cloacogenic carcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36520178,8240/3-C61.9,"Neuroendocrine tumor, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36519743,8263/3-C61.9,Adenocarcinoma in tubulovillous adenoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36519333,8815/3-C61.9,"Solitary fibrous tumor, malignant of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36519105,8900/3-C61.9,"Rhabdomyosarcoma, NOS, of prostate gland",ICDO Condition,Standard,0,0,Condition,ICDO3,
36519069,8121/3-C61.9,Schneiderian carcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36518000,9837/3-C61.9,Precursor T-cell lymphoblastic leukemia of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
36517801,8143/3-C61.9,Superficial spreading adenocarcinoma of prostate gland,ICDO Condition,Standard,0,0,Condition,ICDO3,
4288534,396198006,Small cell carcinoma of prostate,Clinical Finding,Standard,0,0,Condition,SNOMED,
4164017,399590005,Squamous cell carcinoma of prostate,Clinical Finding,Standard,0,0,Condition,SNOMED,
4163261,399068003,Malignant tumor of prostate,Clinical Finding,Standard,0,0,Condition,SNOMED,
4161028,399490008,Adenocarcinoma of prostate,Clinical Finding,Standard,0,0,Condition,SNOMED,
4141960,427492003,Hormone refractory prostate cancer,Clinical Finding,Standard,0,0,Condition,SNOMED,
4116087,254900004,Carcinoma of prostate,Clinical Finding,Standard,0,0,Condition,SNOMED,
4082919,278060005,Endometrioid carcinoma of prostate,Clinical Finding,Standard,0,0,Condition,SNOMED,
764971,9.6901E+13,Prostate cancer metastatic to eye,Clinical Finding,Standard,0,0,Condition,SNOMED,
200962,93974005,Primary malignant neoplasm of prostate,Clinical Finding,Standard,0,0,Condition,SNOMED,
