Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary,Ancestors
44502829,8540/3-C50.1,"Paget disease, mammary of central portion of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44502783,8550/3-C50.1,Acinar cell carcinoma of central portion of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502782,8510/3-C50.4,"Medullary carcinoma, NOS, of upper-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44502696,8141/3-C50.1,Scirrhous adenocarcinoma of central portion of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502601,8022/3-C50.9,"Pleomorphic carcinoma of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44502571,8041/3-C50.2,"Small cell carcinoma, NOS, of upper-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44502559,8980/3-C50.5,"Carcinosarcoma, NOS, of lower-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44502548,8500/3-C50.4,"Infiltrating duct carcinoma, NOS, of upper-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44502534,8255/3-C50.2,Adenocarcinoma with mixed subtypes of upper-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502449,8575/3-C50.2,"Metaplastic carcinoma, NOS, of upper-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44502448,8502/3-C50.2,Secretory carcinoma of upper-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502447,8500/3-C50.3,"Infiltrating duct carcinoma, NOS, of lower-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44502389,8211/3-C50.3,Tubular adenocarcinoma of lower-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502387,8200/3-C50.2,Adenoid cystic carcinoma of upper-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502343,8522/3-C50.5,Infiltrating duct and lobular carcinoma of lower-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502291,8543/3-C50.4,Paget disease and intraductal carcinoma of breast of upper-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502289,8513/3-C50.6,Atypical medullary carcinoma of axillary tail of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502281,8255/3-C50.9,"Adenocarcinoma with mixed subtypes of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44502240,8480/3-C50.2,Mucinous adenocarcinoma of upper-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502235,8343/3-C50.4,"Papillary carcinoma, encapsulated, of thyroid of upper-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44502228,8240/3-C50.9,"Neuroendocrine tumor, NOS, of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44502224,8141/3-C50.3,Scirrhous adenocarcinoma of lower-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502215,8050/3-C50.2,"Papillary carcinoma, NOS, of upper-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44502182,8570/3-C50.4,Adenocarcinoma with squamous metaplasia of upper-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502181,8560/3-C50.1,Adenosquamous carcinoma of central portion of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502180,8523/3-C50.4,Infiltrating duct mixed with other types of carcinoma of upper-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502155,8012/3-C50.4,"Large cell carcinoma, NOS, of upper-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44502116,8523/3-C50.2,Infiltrating duct mixed with other types of carcinoma of upper-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502114,8503/3-C50.4,Intraductal papillary adenocarcinoma with invasion of upper-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502039,8575/3-C50.3,"Metaplastic carcinoma, NOS, of lower-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44502038,8562/3-C50.3,Epithelial-myoepithelial carcinoma of lower-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502034,8541/3-C50.9,"Paget disease and infiltrating duct carcinoma of breast of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44502033,8523/3-C50.3,Infiltrating duct mixed with other types of carcinoma of lower-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502032,8502/3-C50.9,"Secretory carcinoma of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44502030,8480/3-C50.4,Mucinous adenocarcinoma of upper-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502022,8211/3-C50.2,Tubular adenocarcinoma of upper-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44502004,8020/3-C50.2,"Carcinoma, undifferentiated, NOS, of upper-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501958,8541/3-C50.5,Paget disease and infiltrating duct carcinoma of breast of lower-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501944,8500/3-C50.1,"Infiltrating duct carcinoma, NOS, of central portion of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501933,8140/3-C50.3,"Adenocarcinoma, NOS, of lower-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501894,8480/3-C50.0,Mucinous adenocarcinoma of nipple,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501855,8513/3-C50.4,Atypical medullary carcinoma of upper-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501848,8201/3-C50.5,"Cribriform carcinoma, NOS, of lower-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501832,8046/3-C50.5,Non-small cell carcinoma of lower-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501831,8041/3-C50.1,"Small cell carcinoma, NOS, of central portion of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501805,8513/3-C50.0,Atypical medullary carcinoma of nipple,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501792,8201/3-C50.2,"Cribriform carcinoma, NOS, of upper-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501788,8141/3-C50.5,Scirrhous adenocarcinoma of lower-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501721,8211/3-C50.9,"Tubular adenocarcinoma of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501699,8021/3-C50.9,"Carcinoma, anaplastic, NOS, of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501661,8560/3-C50.5,Adenosquamous carcinoma of lower-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501658,8523/3-C50.6,Infiltrating duct mixed with other types of carcinoma of axillary tail of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501647,8401/3-C50.2,Apocrine adenocarcinoma of upper-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501636,8230/3-C50.3,"Solid carcinoma, NOS, of lower-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501584,8540/3-C50.4,"Paget disease, mammary of upper-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501582,8513/3-C50.5,Atypical medullary carcinoma of lower-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501579,8480/3-C50.5,Mucinous adenocarcinoma of lower-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501572,8260/3-C50.2,"Papillary adenocarcinoma, NOS, of upper-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501530,8513/3-C50.1,Atypical medullary carcinoma of central portion of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501483,8140/3-C50.9,"Adenocarcinoma, NOS, of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501469,8033/3-C50.9,"Pseudosarcomatous carcinoma of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501468,8030/3-C50.4,Giant cell and spindle cell carcinoma of upper-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501453,9020/3-C50.2,"Phyllodes tumor, malignant of upper-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501447,8524/3-C50.4,Infiltrating lobular mixed with other types of carcinoma of upper-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501355,8520/3-C50.2,"Lobular carcinoma, NOS, of upper-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501352,8503/3-C50.1,Intraductal papillary adenocarcinoma with invasion of central portion of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501345,8255/3-C50.4,Adenocarcinoma with mixed subtypes of upper-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501344,8211/3-C50.5,Tubular adenocarcinoma of lower-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501304,8041/3-C50.4,"Small cell carcinoma, NOS, of upper-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501277,8524/3-C50.5,Infiltrating lobular mixed with other types of carcinoma of lower-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501274,8490/3-C50.9,"Signet ring cell carcinoma of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501273,8480/3-C50.1,Mucinous adenocarcinoma of central portion of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501266,8255/3-C50.1,Adenocarcinoma with mixed subtypes of central portion of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501262,8201/3-C50.6,"Cribriform carcinoma, NOS, of axillary tail of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501260,8140/3-C50.1,"Adenocarcinoma, NOS, of central portion of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501219,8524/3-C50.3,Infiltrating lobular mixed with other types of carcinoma of lower-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501218,8513/3-C50.3,Atypical medullary carcinoma of lower-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501200,8140/3-C50.4,"Adenocarcinoma, NOS, of upper-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501150,8500/3-C50.6,"Infiltrating duct carcinoma, NOS, of axillary tail of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501141,8246/3-C50.9,"Neuroendocrine carcinoma, NOS, of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501139,8230/3-C50.1,"Solid carcinoma, NOS, of central portion of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501094,8550/3-C50.9,"Acinar cell carcinoma of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501091,8502/3-C50.5,Secretory carcinoma of lower-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501085,8401/3-C50.5,Apocrine adenocarcinoma of lower-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44501060,8020/3-C50.9,"Carcinoma, undifferentiated, NOS, of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501025,8574/3-C50.9,"Adenocarcinoma with neuroendocrine differentiation of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501023,8523/3-C50.9,"Infiltrating duct mixed with other types of carcinoma of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44501022,8513/3-C50.9,"Atypical medullary carcinoma of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500974,8022/3-C50.4,Pleomorphic carcinoma of upper-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500941,8540/3-C50.0,"Paget disease, mammary of nipple",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500940,8522/3-C50.0,Infiltrating duct and lobular carcinoma of nipple,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500882,8520/3-C50.0,"Lobular carcinoma, NOS, of nipple",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500881,8513/3-C50.2,Atypical medullary carcinoma of upper-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500873,8201/3-C50.4,"Cribriform carcinoma, NOS, of upper-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500862,8201/3-C50.1,"Cribriform carcinoma, NOS, of central portion of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500801,8503/3-C50.2,Intraductal papillary adenocarcinoma with invasion of upper-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500787,8230/3-C50.4,"Solid carcinoma, NOS, of upper-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500785,8200/3-C50.4,Adenoid cystic carcinoma of upper-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500783,8140/3-C50.2,"Adenocarcinoma, NOS, of upper-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500739,8541/3-C50.3,Paget disease and infiltrating duct carcinoma of breast of lower-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500737,8490/3-C50.4,Signet ring cell carcinoma of upper-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500728,8246/3-C50.4,"Neuroendocrine carcinoma, NOS, of upper-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500715,8070/3-C50.9,"Squamous cell carcinoma, NOS, of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500664,8980/3-C50.4,"Carcinosarcoma, NOS, of upper-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500632,8050/3-C50.5,"Papillary carcinoma, NOS, of lower-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500600,8520/3-C50.4,"Lobular carcinoma, NOS, of upper-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500599,8500/3-C50.0,"Infiltrating duct carcinoma, NOS, of nipple",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500597,8490/3-C50.1,Signet ring cell carcinoma of central portion of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500592,8201/3-C50.9,"Cribriform carcinoma, NOS, of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500551,9020/3-C50.5,"Phyllodes tumor, malignant of lower-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500509,8540/3-C50.9,"Paget disease, mammary of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500508,8522/3-C50.9,"Infiltrating duct and lobular carcinoma of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500498,8140/3-C50.5,"Adenocarcinoma, NOS, of lower-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500482,8032/3-C50.2,"Spindle cell carcinoma, NOS, of upper-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500462,8543/3-C50.1,Paget disease and intraductal carcinoma of breast of central portion of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500441,8141/3-C50.0,Scirrhous adenocarcinoma of nipple,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500439,8140/3-C50.0,"Adenocarcinoma, NOS, of nipple",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500428,8050/3-C50.6,"Papillary carcinoma, NOS, of axillary tail of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500425,8000/3-C50.1,"Neoplasm, malignant of central portion of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500419,8520/3-C50.3,"Lobular carcinoma, NOS, of lower-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500370,8543/3-C50.0,Paget disease and intraductal carcinoma of breast of nipple,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500354,8230/3-C50.2,"Solid carcinoma, NOS, of upper-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500352,8211/3-C50.4,Tubular adenocarcinoma of upper-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500308,8541/3-C50.2,Paget disease and infiltrating duct carcinoma of breast of upper-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500307,8541/3-C50.1,Paget disease and infiltrating duct carcinoma of breast of central portion of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500306,8522/3-C50.3,Infiltrating duct and lobular carcinoma of lower-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500305,8522/3-C50.2,Infiltrating duct and lobular carcinoma of upper-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500301,8480/3-C50.3,Mucinous adenocarcinoma of lower-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500300,8401/3-C50.1,Apocrine adenocarcinoma of central portion of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500293,8240/3-C50.5,"Neuroendocrine tumor, NOS, of lower-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500259,8522/3-C50.4,Infiltrating duct and lobular carcinoma of upper-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500243,8141/3-C50.6,Scirrhous adenocarcinoma of axillary tail of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500216,9020/3-C50.3,"Phyllodes tumor, malignant of lower-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500205,8523/3-C50.5,Infiltrating duct mixed with other types of carcinoma of lower-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500185,8020/3-C50.4,"Carcinoma, undifferentiated, NOS, of upper-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44500148,8523/3-C50.1,Infiltrating duct mixed with other types of carcinoma of central portion of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500133,8211/3-C50.6,Tubular adenocarcinoma of axillary tail of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500080,8550/3-C50.4,Acinar cell carcinoma of upper-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44500016,8200/3-C50.5,Adenoid cystic carcinoma of lower-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44499975,8543/3-C50.3,Paget disease and intraductal carcinoma of breast of lower-inner quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44499974,8512/3-C50.4,Medullary carcinoma with lymphoid stroma of upper-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44499973,8503/3-C50.9,"Intraductal papillary adenocarcinoma with invasion of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499972,8500/3-C50.2,"Infiltrating duct carcinoma, NOS, of upper-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499922,8522/3-C50.1,Infiltrating duct and lobular carcinoma of central portion of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44499867,8032/3-C50.4,"Spindle cell carcinoma, NOS, of upper-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499818,8500/3-C50.5,"Infiltrating duct carcinoma, NOS, of lower-outer quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499805,8211/3-C50.0,Tubular adenocarcinoma of nipple,ICDO Condition,Standard,0,0,Condition,ICDO3,
44499790,8050/3-C50.0,"Papillary carcinoma, NOS, of nipple",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499753,8523/3-C50.0,Infiltrating duct mixed with other types of carcinoma of nipple,ICDO Condition,Standard,0,0,Condition,ICDO3,
44499745,8401/3-C50.9,"Apocrine adenocarcinoma of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499659,8980/3-C50.2,"Carcinosarcoma, NOS, of upper-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499651,8490/3-C50.5,Signet ring cell carcinoma of lower-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44499557,8481/3-C50.4,Mucin-producing adenocarcinoma of upper-outer quadrant of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44499545,8260/3-C50.9,"Papillary adenocarcinoma, NOS, of breast, NOS",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499540,8211/3-C50.1,Tubular adenocarcinoma of central portion of breast,ICDO Condition,Standard,0,0,Condition,ICDO3,
44499538,8201/3-C50.0,"Cribriform carcinoma, NOS, of nipple",ICDO Condition,Standard,0,0,Condition,ICDO3,
44499516,8540/3-C50.2,"Paget disease, mammary of upper-inner quadrant of breast",ICDO Condition,Standard,0,0,Condition,ICDO3,
